i j mu_x mu_y mu_z deltaE
54 114 0.11784120 -0.19073350 -0.00000000 2.31850000
54 115 -0.00000000 0.00000000 0.00000010 2.35970000
54 116 -0.00014280 0.00023120 -0.00000000 2.42610000
54 117 -0.00000000 -0.00000000 -0.00071700 2.43440000
54 118 -0.00000000 -0.00000000 0.00117670 2.45100000
54 119 0.00000000 -0.00000000 -0.00019370 2.45660000
54 120 -0.00024220 0.00039240 0.00000000 2.46320000
54 121 -0.00000000 0.00000000 -0.00025740 2.50950000
54 122 -0.00009080 -0.00005620 -0.00000000 2.60430000
54 123 0.00000000 -0.00000000 0.18308040 2.62460000
54 124 -0.00047070 -0.00041810 -0.00000000 2.66420000
54 125 -0.87395680 -0.53991420 -0.00000000 2.66430000
54 126 0.02433830 0.01511370 -0.00000000 2.77410000
54 127 -0.00144810 -0.00090540 0.00000000 2.77540000
54 128 0.00005510 -0.00008930 -0.00000000 2.85730000
54 129 0.00000000 0.00000000 0.00001520 2.89000000
54 130 -0.00000000 -0.00000000 0.00002220 2.90100000
54 131 -0.00039770 -0.00024530 -0.00000000 2.95030000
54 132 -0.00000000 -0.00000000 0.65060710 2.97220000
54 133 -0.29004250 -0.17909020 -0.00000000 2.97770000
54 134 0.00019480 0.00012080 0.00000000 3.14200000
54 135 0.00049230 -0.00079660 0.00000000 3.15910000
54 136 0.00910350 -0.01472580 -0.00000000 3.17500000
54 137 0.00000000 0.00000000 0.00014540 3.22070000
54 138 -0.00000000 -0.00000000 -0.00001410 3.24890000
54 139 0.00003960 0.00002500 -0.00000000 3.25120000
54 140 -0.00000000 0.00000000 -0.00023580 3.44470000
54 141 -0.00012640 -0.00007790 -0.00000000 3.44850000
54 142 0.00004650 -0.00007600 0.00000000 3.47010000
54 143 0.00000000 -0.00000000 0.00000010 3.47240000
54 144 -0.02516470 0.04073930 0.00000000 3.48530000
54 145 0.00079890 0.00049330 0.00000000 3.50090000
54 146 0.00000000 0.00000000 0.65560710 3.50250000
54 147 0.00000000 0.00000000 -0.00000690 3.55860000
54 148 0.00027880 -0.00045170 -0.00000000 3.56750000
54 149 -0.00000000 0.00000000 0.00007050 3.61110000
54 150 0.00002070 -0.00003340 0.00000000 3.62490000
54 151 -0.00000010 -0.00000050 -0.00000000 3.63470000
54 152 -0.00045860 -0.00030010 0.00000000 3.66680000
54 153 0.00000000 0.00000000 -0.00025290 3.70920000
54 154 -0.00010570 -0.00006610 -0.00000000 3.74170000
54 155 -0.00000000 -0.00000000 0.58527810 3.74210000
54 156 0.00244060 -0.00395080 0.00000000 3.77970000
54 157 -0.01146120 -0.00720910 -0.00000000 3.82360000
54 158 -0.31899290 0.51640040 0.00000000 3.82940000
54 159 0.00000000 0.00000000 -0.34182590 3.84820000
54 160 0.00015380 0.00008850 0.00000000 3.88470000
54 161 0.04319630 0.02668160 -0.00000000 3.90260000
54 162 0.03917600 -0.06329860 -0.00000000 3.92790000
54 163 -0.07503090 -0.04638710 -0.00000000 3.94870000
54 164 -0.00000000 0.00000000 0.00000770 3.97680000
54 165 -0.00000000 -0.00000000 0.00000000 4.00600000
54 166 -0.06245790 -0.03864180 -0.00000000 4.01620000
54 167 -0.00016240 0.00026230 0.00000000 4.01740000
54 168 -0.00000000 0.00000000 0.00011950 4.02540000
54 169 0.00020050 0.00011990 0.00000000 4.07040000
54 170 0.00007740 -0.00012590 -0.00000000 4.09180000
54 171 -0.04883770 0.07905780 0.00000000 4.10450000
54 172 0.00613980 -0.00994010 0.00000000 4.10470000
54 173 0.00013500 0.00007940 0.00000000 4.11800000
54 174 -0.00000000 0.00000000 0.00009080 4.15730000
54 175 0.07663530 0.04735670 -0.00000000 4.24150000
54 176 0.00003690 -0.00005980 -0.00000000 4.26480000
54 177 0.00000000 0.00000000 -0.06243820 4.28040000
54 178 -0.00004240 -0.00002780 0.00000000 4.35380000
54 179 -0.00000000 0.00000000 0.00002210 4.41080000
54 180 0.00000000 0.00000000 -0.00010490 4.44980000
54 181 -0.00337370 0.00545480 -0.00000000 4.45740000
54 182 0.00000000 -0.00000000 -0.00000010 4.46780000
54 183 -0.05543790 -0.03426300 -0.00000000 4.50810000
54 184 -0.00005450 -0.00003590 0.00000000 4.55030000
54 185 -0.00000000 0.00000000 -0.00013290 4.56010000
54 186 -0.00049210 -0.00029800 -0.00000000 4.60990000
54 187 -0.00000000 -0.00000000 -0.00190290 4.61810000
54 188 -0.00000000 -0.00000000 0.11620820 4.63530000
54 189 -0.00715520 0.01155040 -0.00000000 4.63810000
54 190 0.00000000 -0.00000000 -0.00009750 4.69140000
54 191 0.00039620 0.00024690 0.00000000 4.70660000
54 192 0.00000000 0.00000000 0.00000010 4.74510000
54 193 0.06819090 0.04206120 0.00000000 4.77350000
54 194 -0.17202190 0.27834650 0.00000000 4.79020000
54 195 -0.00000000 -0.00000000 0.00000010 4.79250000
54 196 0.00002730 -0.00001630 0.00000000 4.80040000
54 197 -0.00033180 0.00053680 -0.00000000 4.80980000
54 198 -0.00000000 -0.00000000 0.00039960 4.81450000
54 199 -0.00000000 -0.00000000 -0.00000030 4.82520000
54 200 0.00033410 0.00020660 0.00000000 4.86410000
55 55 0.00086340 0.00053480 0.00000000 0.00000000
55 56 -0.15668660 0.25357970 -0.00000000 0.04710000
55 57 0.00000000 0.00000000 -0.00000080 0.05490000
55 58 -0.00206070 -0.00127880 -0.00000000 0.13590000
55 59 -0.00000000 -0.00000000 -0.00040860 0.21930000
55 60 0.00095960 0.00059480 -0.00000000 0.22050000
55 61 -0.00000000 0.00000000 -0.00005760 0.26200000
55 62 0.00000000 0.00000000 -0.00000030 0.34690000
55 63 -0.00035240 -0.00021780 0.00000000 0.43590000
55 64 -0.16636410 0.26903240 0.00000000 0.48760000
55 65 -0.00000000 -0.00000000 0.93472450 0.50710000
55 66 0.00000000 0.00000000 0.01027290 0.54280000
55 67 -0.01353740 -0.00839670 -0.00000000 0.58990000
55 68 0.00000000 0.00000000 -1.20729730 0.59290000
55 69 -0.00000000 -0.00000000 0.11295610 0.68420000
55 70 -0.95726140 1.54911420 0.00000000 0.74080000
55 71 0.86690990 -1.40350360 -0.00000000 0.79150000
55 72 1.68941450 1.04401030 0.00000000 0.81680000
55 73 0.00000000 -0.00000000 -0.00000010 0.84470000
55 74 -0.00000000 -0.00000000 0.00000010 0.88030000
55 75 0.98184380 -1.58874200 0.00000000 0.91760000
55 76 -0.00041320 -0.00025510 -0.00000000 0.92340000
55 77 -0.00346620 0.00560980 -0.00000000 0.92450000
55 78 -0.00000000 -0.00000000 0.00075620 1.03190000
55 79 0.00000000 -0.00000000 0.00001320 1.03370000
55 80 0.00000000 0.00000000 -0.00045080 1.09780000
55 81 -0.00000000 -0.00000000 0.00045240 1.17910000
55 82 0.00704070 -0.01136280 -0.00000000 1.24590000
55 83 0.00000000 -0.00000000 -0.02830000 1.29770000
55 84 0.00000000 -0.00000000 -0.00001000 1.31570000
55 85 -0.13166310 -0.08257600 -0.00000000 1.31630000
55 86 0.00000000 -0.00000000 0.00000030 1.31710000
55 87 -0.13044920 0.20970750 0.00000000 1.31740000
55 88 -0.00174640 -0.00108610 0.00000000 1.32740000
55 89 -0.00003040 0.00004950 -0.00000000 1.35630000
55 90 -0.00000000 0.00000000 0.00000950 1.44030000
55 91 0.00000000 0.00000000 -0.00028690 1.49110000
55 92 -0.72388480 -0.38941890 0.00000000 1.49980000
55 93 -0.49888640 0.88173160 -0.00000000 1.50010000
55 94 0.00000000 0.00000000 -0.00000030 1.56920000
55 95 0.00000000 -0.00000000 -0.00022440 1.60640000
55 96 -0.00205810 0.00332160 0.00000000 1.61940000
55 97 -0.15387720 -0.09498520 0.00000000 1.75450000
55 98 -0.00000000 0.00000000 0.00000860 1.78660000
55 99 0.00000000 0.00000000 0.20382780 1.78990000
55 100 -0.00000000 0.00000000 -0.00034520 1.80970000
55 101 0.00000000 0.00000000 0.53830610 1.81440000
55 102 0.44823380 0.27722890 0.00000000 1.81710000
55 103 -0.54139390 -0.33462250 -0.00000000 1.83270000
55 104 -0.04277420 0.06997420 -0.00000000 1.87630000
55 105 -0.00000000 -0.00000000 -0.18179020 1.91720000
55 106 0.00000000 -0.00000000 0.00000070 2.01940000
55 107 0.00000000 -0.00000000 0.00000070 2.10090000
55 108 -0.10709650 0.17111350 -0.00000000 2.12830000
55 109 -0.76138580 -0.47079230 -0.00000000 2.12860000
55 110 -0.00000000 0.00000000 -0.00002520 2.14150000
55 111 -0.00000000 0.00000000 -0.00001150 2.15140000
55 112 0.00000000 -0.00000000 -0.00002940 2.19910000
55 113 -0.00045700 0.00073930 -0.00000000 2.23430000
55 114 -0.08460760 0.13694160 0.00000000 2.24690000
55 115 -0.00000000 0.00000000 0.00000010 2.28810000
55 116 0.00018080 -0.00029230 0.00000000 2.35450000
55 117 -0.00000000 -0.00000000 -0.00099880 2.36280000
55 118 0.00000000 0.00000000 0.16815140 2.37940000
55 119 0.00000000 -0.00000000 0.00093230 2.38500000
55 120 0.00033570 -0.00054210 -0.00000000 2.39160000
55 121 -0.00000000 0.00000000 -0.00067150 2.43790000
55 122 -0.00016550 -0.00010210 0.00000000 2.53270000
55 123 -0.00000000 -0.00000000 -0.01415370 2.55300000
55 124 -0.00092330 -0.00039260 0.00000000 2.59260000
55 125 -1.30931250 -0.80884930 0.00000000 2.59270000
55 126 0.21547290 0.13302370 0.00000000 2.70250000
55 127 -0.01209560 -0.00746430 -0.00000000 2.70380000
55 128 -0.00001370 0.00002230 0.00000000 2.78570000
55 129 0.00000000 0.00000000 -0.00004380 2.81840000
55 130 -0.00000000 -0.00000000 0.00001180 2.82940000
55 131 -0.00008240 -0.00005120 0.00000000 2.87870000
55 132 0.00000000 0.00000000 -0.56861530 2.90060000
55 133 -0.07537740 -0.04691320 0.00000000 2.90610000
55 134 -0.00027030 -0.00016790 -0.00000000 3.07040000
55 135 -0.00152650 0.00247040 -0.00000000 3.08750000
55 136 0.11936450 -0.19321410 0.00000000 3.10340000
55 137 -0.00000000 0.00000000 0.00013100 3.14910000
55 138 -0.00000000 -0.00000000 -0.00001280 3.17730000
55 139 -0.00035340 -0.00021740 0.00000000 3.17960000
55 140 -0.00000000 0.00000000 -0.00016240 3.37310000
55 141 0.00006400 0.00003930 -0.00000000 3.37690000
55 142 -0.00011250 0.00018230 -0.00000000 3.39850000
55 143 0.00000000 0.00000000 0.00000010 3.40080000
55 144 0.09120190 -0.14762320 -0.00000000 3.41370000
55 145 -0.00051240 -0.00031570 -0.00000000 3.42930000
55 146 -0.00000000 -0.00000000 -0.42863120 3.43090000
55 147 0.00000000 -0.00000000 -0.00043140 3.48700000
55 148 -0.00005460 0.00008880 0.00000000 3.49590000
55 149 -0.00000000 0.00000000 0.00007690 3.53950000
55 150 0.00000540 -0.00000850 -0.00000000 3.55330000
55 151 -0.00004070 0.00006640 0.00000000 3.56310000
55 152 0.09105270 0.05629070 -0.00000000 3.59520000
55 153 0.00000000 -0.00000000 -0.00017430 3.63760000
55 154 -0.00014380 -0.00008830 0.00000000 3.67010000
55 155 -0.00000000 -0.00000000 0.80777180 3.67050000
55 156 -0.00172540 0.00279200 -0.00000000 3.70810000
55 157 0.00229040 0.00151790 -0.00000000 3.75200000
55 158 0.21954310 -0.35559820 -0.00000000 3.75780000
55 159 0.00000000 0.00000000 -0.47898610 3.77660000
55 160 0.00016670 0.00010830 -0.00000000 3.81310000
55 161 0.00891040 0.00554880 -0.00000000 3.83100000
55 162 -0.01511900 0.02464040 0.00000000 3.85630000
55 163 -0.06874120 -0.04240160 0.00000000 3.87710000
55 164 -0.00000000 0.00000000 0.00001640 3.90520000
55 165 -0.00000000 0.00000000 -0.00000010 3.93440000
55 166 0.03985750 0.02465560 0.00000000 3.94460000
55 167 0.00017200 -0.00028290 -0.00000000 3.94580000
55 168 -0.00000000 0.00000000 0.00009820 3.95380000
55 169 -0.00004420 -0.00002600 -0.00000000 3.99880000
55 170 -0.00009060 0.00014690 -0.00000000 4.02020000
55 171 0.01478210 -0.02394520 -0.00000000 4.03290000
55 172 -0.00181600 0.00294210 -0.00000000 4.03310000
55 173 -0.00000760 -0.00000340 -0.00000000 4.04640000
55 174 -0.00000000 0.00000000 0.00014590 4.08570000
55 175 -0.05648110 -0.03486620 -0.00000000 4.16990000
55 176 -0.00001970 0.00003330 0.00000000 4.19320000
55 177 0.00000000 0.00000000 -0.11953320 4.20880000
55 178 0.00011420 0.00007160 -0.00000000 4.28220000
55 179 -0.00000000 0.00000000 0.00002550 4.33920000
55 180 -0.00000000 -0.00000000 -0.00002190 4.37820000
55 181 0.00443420 -0.00718170 0.00000000 4.38580000
55 182 -0.00000000 -0.00000000 -0.00000000 4.39620000
55 183 -0.00415210 -0.00260790 0.00000000 4.43650000
55 184 -0.00018290 -0.00011210 -0.00000000 4.47870000
55 185 -0.00000000 0.00000000 -0.00015290 4.48850000
55 186 0.00024210 0.00014650 0.00000000 4.53830000
55 187 -0.00000000 0.00000000 -0.00312650 4.54650000
55 188 0.00000000 0.00000000 0.18185620 4.56370000
55 189 0.00361620 -0.00581470 0.00000000 4.56650000
55 190 0.00000000 -0.00000000 -0.00010660 4.61980000
55 191 -0.00027370 -0.00017010 -0.00000000 4.63500000
55 192 0.00000000 -0.00000000 0.00000050 4.67350000
55 193 -0.03665250 -0.02251920 -0.00000000 4.70190000
55 194 0.12954210 -0.20958710 -0.00000000 4.71860000
55 195 -0.00000000 -0.00000000 0.00000020 4.72090000
55 196 -0.00006370 -0.00001450 -0.00000000 4.72880000
55 197 0.00020720 -0.00033540 0.00000000 4.73820000
55 198 0.00000000 0.00000000 -0.00045600 4.74290000
55 199 -0.00000000 0.00000000 -0.00000060 4.75360000
55 200 -0.00022310 -0.00013810 -0.00000000 4.79250000
56 56 0.00019570 0.00012240 0.00000000 0.00000000
56 57 -0.00000000 -0.00000000 -0.02347960 0.00780000
56 58 -0.21330150 0.34521600 -0.00000000 0.08880000
56 59 -0.00000000 0.00000000 0.00000180 0.17220000
56 60 0.03277070 -0.05304960 0.00000000 0.17340000
56 61 0.00000000 0.00000000 -0.00001040 0.21490000
56 62 -0.00000000 -0.00000000 0.01638830 0.29980000
56 63 -2.72272260 4.40681770 -0.00000000 0.38880000
56 64 0.00025570 0.00015850 0.00000000 0.44050000
56 65 0.00000000 0.00000000 0.00000020 0.46000000
56 66 -0.00000000 -0.00000000 -0.00008780 0.49570000
56 67 0.00140020 -0.00226620 -0.00000000 0.54280000
56 68 0.00000000 0.00000000 -0.00000020 0.54580000
56 69 0.00000000 0.00000000 -0.00000020 0.63710000
56 70 -0.00026890 -0.00016610 0.00000000 0.69370000
56 71 -0.00011450 -0.00007070 0.00000000 0.74440000
56 72 -0.00048760 0.00078910 0.00000000 0.76970000
56 73 -0.00000000 -0.00000000 0.02142960 0.79760000
56 74 0.00000000 0.00000000 0.13679300 0.83320000
56 75 0.01022630 0.00631450 -0.00000000 0.87050000
56 76 0.27086060 -0.42122180 0.00000000 0.87630000
56 77 3.00291420 1.85689920 0.00000000 0.87740000
56 78 0.00000000 -0.00000000 0.00001840 0.98480000
56 79 -0.00000000 0.00000000 0.00023410 0.98660000
56 80 0.00000000 -0.00000000 -0.00000970 1.05070000
56 81 -0.00000000 -0.00000000 -0.00001110 1.13200000
56 82 -0.00016060 -0.00009940 0.00000000 1.19880000
56 83 -0.00000000 -0.00000000 0.00000010 1.25060000
56 84 -0.00000000 0.00000000 0.00003450 1.26860000
56 85 -0.00040520 0.00065010 -0.00000000 1.26920000
56 86 0.00000000 0.00000000 -0.01380240 1.27000000
56 87 -0.00046260 -0.00028530 0.00000000 1.27030000
56 88 -0.02726620 0.04405540 -0.00000000 1.28030000
56 89 -1.53260760 -0.94691000 -0.00000000 1.30920000
56 90 0.00000000 -0.00000000 -0.00009440 1.39320000
56 91 -0.00000000 0.00000000 0.00000050 1.44400000
56 92 0.00070610 -0.00108210 0.00000000 1.45270000
56 93 0.00108900 0.00070340 -0.00000000 1.45300000
56 94 -0.00000000 -0.00000000 -2.87703170 1.52210000
56 95 -0.00000000 0.00000000 0.00001010 1.55930000
56 96 0.05524260 0.03413430 -0.00000000 1.57230000
56 97 0.00022650 -0.00036650 -0.00000000 1.70740000
56 98 -0.00000000 -0.00000000 -0.00440430 1.73950000
56 99 -0.00000000 -0.00000000 0.00000010 1.74280000
56 100 -0.00000000 0.00000000 -0.00001050 1.76260000
56 101 -0.00000000 -0.00000000 0.00000000 1.76730000
56 102 0.00012190 -0.00019820 0.00000000 1.77000000
56 103 0.00021580 -0.00034810 0.00000000 1.78560000
56 104 -0.00126030 -0.00077810 -0.00000000 1.82920000
56 105 -0.00000000 -0.00000000 -0.00000000 1.87010000
56 106 -0.00000000 -0.00000000 0.06250050 1.97230000
56 107 0.00000000 0.00000000 -0.10697580 2.05380000
56 108 -0.00088220 -0.00054500 -0.00000000 2.08120000
56 109 0.00042760 -0.00069110 0.00000000 2.08150000
56 110 -0.00000000 -0.00000000 -0.00015300 2.09440000
56 111 -0.00000000 0.00000000 -0.00038710 2.10430000
56 112 -0.00000000 -0.00000000 0.00026060 2.15200000
56 113 -0.00587500 -0.00362610 -0.00000000 2.18720000
56 114 -0.00043180 -0.00026730 -0.00000000 2.19980000
56 115 -0.00000000 -0.00000000 -0.00249000 2.24100000
56 116 0.09749550 0.06024140 -0.00000000 2.30740000
56 117 0.00000000 -0.00000000 0.00000360 2.31570000
56 118 -0.00000000 0.00000000 -0.00000040 2.33230000
56 119 0.00000000 0.00000000 0.00000080 2.33790000
56 120 -0.06329510 -0.03911140 0.00000000 2.34450000
56 121 -0.00000000 -0.00000000 -0.00000680 2.39080000
56 122 -0.18593630 0.30095190 0.00000000 2.48560000
56 123 0.00000000 0.00000000 -0.00000010 2.50590000
56 124 -0.05914190 -0.03651600 0.00000000 2.54550000
56 125 -0.00081620 0.00145450 -0.00000000 2.54560000
56 126 0.07711060 -0.12480550 0.00000000 2.65540000
56 127 1.41316550 -2.28724970 0.00000000 2.65670000
56 128 -0.04155160 -0.02569560 0.00000000 2.73860000
56 129 0.00000000 -0.00000000 0.00001910 2.77130000
56 130 -0.00000000 0.00000000 0.00005850 2.78230000
56 131 -0.26445420 0.42801830 0.00000000 2.83160000
56 132 -0.00000000 -0.00000000 -0.00000030 2.85350000
56 133 0.00104190 -0.00168660 -0.00000000 2.85900000
56 134 -0.03689600 0.05967840 0.00000000 3.02330000
56 135 0.20739660 0.12813120 0.00000000 3.04040000
56 136 0.00235970 0.00145840 -0.00000000 3.05630000
56 137 -0.00000000 -0.00000000 0.00000260 3.10200000
56 138 0.00000000 -0.00000000 -0.00056100 3.13020000
56 139 0.14457580 -0.23400320 -0.00000000 3.13250000
56 140 -0.00000000 -0.00000000 0.00015310 3.32600000
56 141 0.40435070 -0.65444990 -0.00000000 3.32980000
56 142 -0.09499320 -0.05877870 0.00000000 3.35140000
56 143 -0.00000000 -0.00000000 -0.00011870 3.35370000
56 144 0.00141930 0.00087740 -0.00000000 3.36660000
56 145 -0.04851920 0.07826100 -0.00000000 3.38220000
56 146 0.00000000 0.00000000 0.00000030 3.38380000
56 147 0.00000000 0.00000000 -0.00001020 3.43990000
56 148 -0.41388940 -0.25574550 0.00000000 3.44880000
56 149 -0.00000000 -0.00000000 -0.00005100 3.49240000
56 150 0.80643600 0.49826060 0.00000000 3.50620000
56 151 0.29804460 0.18413640 -0.00000000 3.51600000
56 152 -0.00040990 0.00066370 0.00000000 3.54810000
56 153 0.00000000 0.00000000 0.00001110 3.59050000
56 154 -0.00571760 0.00928850 0.00000000 3.62300000
56 155 -0.00000000 -0.00000000 -0.00000000 3.62340000
56 156 0.05290200 0.03267800 0.00000000 3.66100000
56 157 -0.00006660 0.00009870 -0.00000000 3.70490000
56 158 0.00073310 0.00045180 0.00000000 3.71070000
56 159 0.00000000 0.00000000 0.00000000 3.72950000
56 160 0.05823630 -0.09421650 -0.00000000 3.76600000
56 161 0.00032300 -0.00051210 -0.00000000 3.78390000
56 162 0.00000330 0.00000230 -0.00000000 3.80920000
56 163 0.00007850 -0.00012730 0.00000000 3.83000000
56 164 0.00000000 -0.00000000 -0.00009950 3.85810000
56 165 0.00000000 0.00000000 0.08574220 3.88730000
56 166 -0.00010350 0.00015530 0.00000000 3.89750000
56 167 0.00067800 0.00040930 0.00000000 3.89870000
56 168 -0.00000000 -0.00000000 -0.00000460 3.90670000
56 169 -0.02565190 0.04164960 -0.00000000 3.95170000
56 170 0.12825710 0.07920970 -0.00000000 3.97310000
56 171 -0.00366680 -0.00225910 -0.00000000 3.98580000
56 172 -0.02715070 -0.01676920 -0.00000000 3.98600000
56 173 -0.04081530 0.06611690 0.00000000 3.99930000
56 174 0.00000000 0.00000000 -0.00010800 4.03860000
56 175 0.00002920 -0.00004700 -0.00000000 4.12280000
56 176 -0.06463770 -0.03993650 -0.00000000 4.14610000
56 177 -0.00000000 -0.00000000 -0.00000010 4.16170000
56 178 -0.00128110 0.00208760 0.00000000 4.23510000
56 179 0.00000000 0.00000000 -0.00006620 4.29210000
56 180 0.00000000 0.00000000 0.00000210 4.33110000
56 181 -0.00005340 -0.00003200 -0.00000000 4.33870000
56 182 0.00000000 0.00000000 -0.01678670 4.34910000
56 183 -0.00013370 0.00021550 0.00000000 4.38940000
56 184 -0.01314950 0.02128670 -0.00000000 4.43160000
56 185 -0.00000000 -0.00000000 0.00027960 4.44140000
56 186 -0.01190510 0.01926890 -0.00000000 4.49120000
56 187 0.00000000 0.00000000 0.00000310 4.49940000
56 188 -0.00000000 -0.00000000 0.00000010 4.51660000
56 189 -0.00009630 -0.00006170 -0.00000000 4.51940000
56 190 0.00000000 -0.00000000 -0.00000760 4.57270000
56 191 0.00004000 -0.00006500 0.00000000 4.58790000
56 192 0.00000000 0.00000000 -0.02828060 4.62640000
56 193 0.00002220 -0.00003640 -0.00000000 4.65480000
56 194 -0.00006460 -0.00003520 0.00000000 4.67150000
56 195 0.00000000 0.00000000 -0.02660380 4.67380000
56 196 -0.01128600 0.01826150 0.00000000 4.68170000
56 197 -0.00755630 -0.00466740 -0.00000000 4.69110000
56 198 -0.00000000 -0.00000000 0.00000590 4.69580000
56 199 0.00000000 0.00000000 0.02433270 4.70650000
56 200 -0.00723390 0.01170900 0.00000000 4.74540000
57 57 0.00219700 0.00135480 0.00000000 0.00000000
57 58 0.00000000 -0.00000000 0.00000120 0.08100000
57 59 0.00016260 -0.00026290 -0.00000000 0.16440000
57 60 0.00000000 0.00000000 -0.00000050 0.16560000
57 61 -0.00355140 -0.00208180 -0.00000000 0.20710000
57 62 0.00240050 0.00148350 0.00000000 0.29200000
57 63 -0.00000000 -0.00000000 0.00000020 0.38100000
57 64 -0.00000000 0.00000000 -0.93723810 0.43270000
57 65 0.01219770 -0.01969370 -0.00000000 0.45220000
57 66 -0.00002410 0.00003840 0.00000000 0.48790000
