i j mx my mz deltaE
33 198 0.00000000 0.00000000 -0.00001780 5.72190000
33 199 0.00000000 0.00000000 -0.00000060 5.73260000
33 200 -0.00026900 0.00016770 0.00000000 5.77150000
34 34 0.00000000 0.00000000 0.00000000 0.00000000
34 35 0.37578630 0.60825720 0.00000000 0.02940000
34 36 -0.00006450 -0.00010410 0.00000000 0.12680000
34 37 0.00000000 0.00000000 -0.34366300 0.18080000
34 38 0.00000510 -0.00000310 0.00000000 0.18540000
34 39 0.00000000 0.00000000 -0.00012110 0.25140000
34 40 0.03670820 -0.02288960 0.00000000 0.25440000
34 41 0.24942840 -0.15404430 0.00000000 0.38360000
34 42 0.00000000 0.00000000 0.32042510 0.41200000
34 43 0.00005840 0.00009420 0.00000000 0.49720000
34 44 0.09700090 -0.05991870 0.00000000 0.59770000
34 45 0.00000000 0.00000000 -0.00000400 0.60600000
34 46 0.00000000 0.00000000 -0.95912410 0.63360000
34 47 0.00000000 0.00000000 0.01444750 0.63370000
34 48 0.00000000 0.00000000 0.68291440 0.68770000
34 49 0.00000000 0.00000000 -0.00157260 0.72270000
34 50 -0.07430580 -0.12026220 0.00000000 0.78100000
34 51 -0.02261650 -0.03660590 0.00000000 0.78240000
34 52 0.08057480 0.13038200 0.00000000 0.81130000
34 53 0.00000000 0.00000000 -0.00038750 0.84720000
34 54 0.00003770 -0.00002440 0.00000000 0.85900000
34 55 0.00003430 -0.00002070 0.00000000 0.93060000
34 56 -0.01898130 -0.03071830 0.00000000 0.97770000
34 57 0.00000000 0.00000000 -0.00000010 0.98560000
34 58 0.00000050 -0.00000050 0.00000000 1.06650000
34 59 0.00000000 0.00000000 -0.00015400 1.14990000
34 60 0.00002350 -0.00001510 0.00000000 1.15110000
34 61 0.00000000 0.00000000 0.00000370 1.19260000
34 62 0.00000000 0.00000000 0.00000000 1.27750000
34 63 0.00003380 -0.00002170 0.00000000 1.36650000
34 64 0.01544460 0.02499870 0.00000000 1.41820000
34 65 0.00000000 0.00000000 0.27930310 1.43760000
34 66 0.00000000 0.00000000 0.00292970 1.47340000
34 67 -0.00922760 0.00570760 0.00000000 1.52050000
34 68 0.00000000 0.00000000 -0.31841420 1.52340000
34 69 0.00000000 0.00000000 -0.01432090 1.61480000
34 70 0.05623030 0.09104510 0.00000000 1.67140000
34 71 -0.00167950 -0.00272660 0.00000000 1.72210000
34 72 -0.02685110 0.01656590 0.00000000 1.74740000
34 73 0.00000000 0.00000000 0.00000030 1.77530000
34 74 0.00000000 0.00000000 0.00000150 1.81090000
34 75 -0.04159390 -0.06723080 0.00000000 1.84820000
34 76 -0.00029080 0.00020570 0.00000000 1.85400000
34 77 -0.00015240 -0.00024430 0.00000000 1.85500000
34 78 0.00000000 0.00000000 0.00005240 1.96250000
34 79 0.00000000 0.00000000 -0.00003120 1.96420000
34 80 0.00000000 0.00000000 0.00003300 2.02840000
34 81 0.00000000 0.00000000 0.00007320 2.10970000
34 82 0.00411910 0.00666300 0.00000000 2.17650000
34 83 0.00000000 0.00000000 0.40083060 2.22830000
34 84 0.00000000 0.00000000 -0.00011250 2.24630000
34 85 -0.00406700 0.00242420 0.00000000 2.24680000
34 86 0.00000000 0.00000000 0.00000030 2.24770000
34 87 -0.00565320 -0.00922340 0.00000000 2.24800000
34 88 0.00006310 -0.00003890 0.00000000 2.25800000
34 89 0.00001930 0.00002670 0.00000000 2.28690000
34 90 0.00000000 0.00000000 0.00001440 2.37090000
34 91 0.00000000 0.00000000 -0.00002320 2.42170000
34 92 -0.00212530 0.00156160 0.00000000 2.43040000
34 93 0.00268690 0.00413530 0.00000000 2.43070000
34 94 0.00000000 0.00000000 -0.00000010 2.49980000
34 95 0.00000000 0.00000000 0.00003830 2.53700000
34 96 -0.00000010 0.00000060 0.00000000 2.55000000
34 97 -0.07081410 0.04375300 0.00000000 2.68510000
34 98 0.00000000 0.00000000 -0.00000110 2.71710000
34 99 0.00000000 0.00000000 -0.03669610 2.72050000
34 100 0.00000000 0.00000000 0.00001200 2.74030000
34 101 0.00000000 0.00000000 0.01678420 2.74500000
34 102 0.00951870 -0.00587480 0.00000000 2.74770000
34 103 0.03665490 -0.02264150 0.00000000 2.76330000
34 104 0.00328620 0.00534510 0.00000000 2.80700000
34 105 0.00000000 0.00000000 -0.00655410 2.84780000
34 106 0.00000000 0.00000000 0.00000040 2.95000000
34 107 0.00000000 0.00000000 -0.00000140 3.03150000
34 108 -0.04070860 -0.06650700 0.00000000 3.05890000
34 109 0.05315160 -0.03237770 0.00000000 3.05920000
34 110 0.00000000 0.00000000 0.00000000 3.07210000
34 111 0.00000000 0.00000000 0.00000570 3.08190000
34 112 0.00000000 0.00000000 0.00000380 3.12970000
34 113 -0.00010660 -0.00017290 0.00000000 3.16490000
34 114 0.09662230 0.15638260 0.00000000 3.17750000
34 115 0.00000000 0.00000000 0.00000030 3.21870000
34 116 -0.00002540 -0.00004350 0.00000000 3.28510000
34 117 0.00000000 0.00000000 0.00003590 3.29340000
34 118 0.00000000 0.00000000 0.01828930 3.30990000
34 119 0.00000000 0.00000000 -0.00007400 3.31560000
34 120 -0.00001030 -0.00001820 0.00000000 3.32220000
34 121 0.00000000 0.00000000 -0.00019620 3.36850000
34 122 -0.00001370 0.00000590 0.00000000 3.46330000
34 123 0.00000000 0.00000000 0.31486300 3.48370000
34 124 -0.00000470 0.00002850 0.00000000 3.52320000
34 125 -0.00217430 0.00134670 0.00000000 3.52330000
34 126 -0.02556170 0.01580500 0.00000000 3.63320000
34 127 0.00148250 -0.00091680 0.00000000 3.63430000
34 128 0.00000320 0.00000190 0.00000000 3.71630000
34 129 0.00000000 0.00000000 -0.00001090 3.74900000
34 130 0.00000000 0.00000000 -0.00001500 3.76000000
34 131 -0.00001800 0.00001010 0.00000000 3.80920000
34 132 0.00000000 0.00000000 -0.00978320 3.83120000
34 133 -0.03307500 0.02043220 0.00000000 3.83670000
34 134 0.00000800 -0.00000540 0.00000000 4.00100000
34 135 0.00005250 0.00008710 0.00000000 4.01810000
34 136 0.00455350 0.00737390 0.00000000 4.03400000
34 137 0.00000000 0.00000000 -0.00009380 4.07970000
34 138 0.00000000 0.00000000 -0.00000750 4.10780000
34 139 0.00006520 -0.00004070 0.00000000 4.11020000
34 140 0.00000000 0.00000000 0.00004560 4.30370000
34 141 0.00001150 -0.00000720 0.00000000 4.30750000
34 142 0.00011490 0.00019150 0.00000000 4.32910000
34 143 0.00000000 0.00000000 0.00000700 4.33140000
34 144 0.00693390 0.01122650 0.00000000 4.34430000
34 145 0.00005380 -0.00003240 0.00000000 4.35990000
34 146 0.00000000 0.00000000 -0.00122790 4.36150000
34 147 0.00000000 0.00000000 -0.00015970 4.41760000
34 148 -0.00017900 -0.00029900 0.00000000 4.42650000
34 149 0.00000000 0.00000000 0.00001580 4.47010000
34 150 0.00011280 0.00018800 0.00000000 4.48390000
34 151 -0.00005380 -0.00008980 0.00000000 4.49370000
34 152 0.01094240 -0.00675840 0.00000000 4.52570000
34 153 0.00000000 0.00000000 0.00001500 4.56820000
34 154 0.00002090 -0.00001430 0.00000000 4.60070000
34 155 0.00000000 0.00000000 -0.01762510 4.60100000
34 156 0.00003540 0.00005770 0.00000000 4.63880000
34 157 -0.01150310 0.00711800 0.00000000 4.68260000
34 158 -0.00691590 -0.01120650 0.00000000 4.68840000
34 159 0.00000000 0.00000000 0.01829590 4.70710000
34 160 0.00010610 -0.00006590 0.00000000 4.74370000
34 161 0.02183860 -0.01346600 0.00000000 4.76160000
34 162 0.02739890 0.04434740 0.00000000 4.78690000
34 163 -0.05021000 0.03100730 0.00000000 4.80770000
34 164 0.00000000 0.00000000 -0.00000310 4.83580000
34 165 0.00000000 0.00000000 0.00000030 4.86500000
34 166 -0.01459360 0.00900570 0.00000000 4.87520000
34 167 0.00009960 0.00014900 0.00000000 4.87640000
34 168 0.00000000 0.00000000 0.00001480 4.88440000
34 169 -0.00002350 0.00001390 0.00000000 4.92940000
34 170 -0.00028640 -0.00046440 0.00000000 4.95080000
34 171 -0.13869360 -0.22443960 0.00000000 4.96350000
34 172 0.02166990 0.03506750 0.00000000 4.96370000
34 173 0.00001670 -0.00001430 0.00000000 4.97700000
34 174 0.00000000 0.00000000 -0.00001050 5.01620000
34 175 -0.19789770 0.12227190 0.00000000 5.10050000
34 176 0.00000980 0.00000320 0.00000000 5.12380000
34 177 0.00000000 0.00000000 0.01285430 5.13930000
34 178 0.00005590 -0.00003430 0.00000000 5.21280000
34 179 0.00000000 0.00000000 0.00000010 5.26980000
34 180 0.00000000 0.00000000 0.00000620 5.30880000
34 181 0.00920990 0.01490120 0.00000000 5.31640000
34 182 0.00000000 0.00000000 -0.00000280 5.32680000
34 183 0.02446600 -0.01511590 0.00000000 5.36710000
34 184 -0.00001020 0.00000660 0.00000000 5.40930000
34 185 0.00000000 0.00000000 -0.00001450 5.41910000
34 186 -0.00000720 0.00000330 0.00000000 5.46890000
34 187 0.00000000 0.00000000 -0.00144220 5.47720000
34 188 0.00000000 0.00000000 0.07783580 5.49430000
34 189 -0.00222790 -0.00359970 0.00000000 5.49700000
34 190 0.00000000 0.00000000 -0.00002380 5.55040000
34 191 -0.00000240 0.00000290 0.00000000 5.56560000
34 192 0.00000000 0.00000000 0.00000780 5.60410000
34 193 -0.25154740 0.15538640 0.00000000 5.63250000
34 194 0.00067130 0.00113230 0.00000000 5.64930000
34 195 0.00000000 0.00000000 0.00000510 5.65150000
34 196 -0.00015050 0.00008810 0.00000000 5.65940000
34 197 0.00009940 0.00015970 0.00000000 5.66880000
34 198 0.00000000 0.00000000 -0.00000300 5.67350000
34 199 0.00000000 0.00000000 0.00000350 5.68420000
34 200 0.00037900 -0.00023540 0.00000000 5.72310000
35 35 0.00000000 0.00000000 -0.00000000 0.00000000
35 36 0.00000000 0.00000000 -0.00000040 0.09740000
35 37 0.01218030 -0.00764370 0.00000000 0.15140000
35 38 0.00000000 0.00000000 -0.00039280 0.15600000
35 39 0.00000380 -0.00000180 0.00000000 0.22200000
35 40 0.00000000 0.00000000 0.66528200 0.22500000
35 41 0.00000000 0.00000000 -0.54165370 0.35420000
35 42 -0.00660050 0.00403390 0.00000000 0.38260000
35 43 0.00000000 0.00000000 -0.00000040 0.46780000
35 44 0.00000000 0.00000000 0.05828460 0.56830000
35 45 -0.00050260 -0.00082240 0.00000000 0.57660000
35 46 -0.01051290 0.00674550 0.00000000 0.60420000
35 47 0.00619740 0.00972050 0.00000000 0.60430000
35 48 -0.03834230 0.02376260 0.00000000 0.65830000
35 49 -0.00019320 0.00013350 0.00000000 0.69330000
35 50 0.00000000 0.00000000 0.00012850 0.75160000
35 51 0.00000000 0.00000000 0.00003760 0.75300000
35 52 0.00000000 0.00000000 -0.00018670 0.78190000
35 53 0.00004270 -0.00002480 0.00000000 0.81780000
35 54 0.00000000 0.00000000 0.00012920 0.82960000
35 55 0.00000000 0.00000000 0.00000290 0.90120000
35 56 0.00000000 0.00000000 0.00000730 0.94830000
35 57 -0.00007690 -0.00012610 0.00000000 0.95620000
35 58 0.00000000 0.00000000 -0.00002560 1.03710000
35 59 0.00004980 -0.00003780 0.00000000 1.12050000
35 60 0.00000000 0.00000000 -0.00013770 1.12170000
35 61 -0.06568520 -0.10663760 0.00000000 1.16320000
35 62 -0.00006010 -0.00009780 0.00000000 1.24810000
35 63 0.00000000 0.00000000 0.00009490 1.33710000
35 64 0.00000000 0.00000000 0.00000220 1.38880000
35 65 -0.06634100 0.04101990 0.00000000 1.40820000
35 66 0.00042510 -0.00025170 0.00000000 1.44400000
35 67 0.00000000 0.00000000 0.48371080 1.49110000
35 68 -0.05072780 0.03140830 0.00000000 1.49400000
35 69 -0.12150860 0.07518900 0.00000000 1.58540000
35 70 0.00000000 0.00000000 0.00013760 1.64200000
35 71 0.00000000 0.00000000 -0.00006270 1.69270000
35 72 0.00000000 0.00000000 0.72823940 1.71800000
35 73 0.00044040 0.00071930 0.00000000 1.74590000
35 74 -0.00030430 -0.00050350 0.00000000 1.78150000
35 75 0.00000000 0.00000000 0.00029940 1.81880000
35 76 0.00000000 0.00000000 -0.00012110 1.82460000
35 77 0.00000000 0.00000000 0.00000050 1.82560000
35 78 0.00000390 -0.00000390 0.00000000 1.93310000
35 79 -0.01957780 -0.03170630 0.00000000 1.93480000
35 80 0.00002380 -0.00001710 0.00000000 1.99900000
35 81 0.00011870 -0.00007150 0.00000000 2.08030000
35 82 0.00000000 0.00000000 -0.00001090 2.14710000
35 83 0.32828520 -0.20281800 0.00000000 2.19890000
35 84 -0.07372460 -0.11925420 0.00000000 2.21690000
35 85 0.00000000 0.00000000 0.01732410 2.21740000
35 86 0.00204640 0.00331410 0.00000000 2.21830000
35 87 0.00000000 0.00000000 -0.00009320 2.21860000
35 88 0.00000000 0.00000000 -0.00033290 2.22860000
35 89 0.00000000 0.00000000 -0.00000000 2.25750000
35 90 -0.01216100 -0.01965460 0.00000000 2.34150000
35 91 0.00006230 -0.00003930 0.00000000 2.39230000
35 92 0.00000000 0.00000000 -0.14718750 2.40100000
35 93 0.00000000 0.00000000 0.00614550 2.40130000
35 94 -0.00000910 -0.00001510 0.00000000 2.47040000
35 95 -0.00011210 0.00006880 0.00000000 2.50760000
35 96 0.00000000 0.00000000 0.00000060 2.52060000
35 97 0.00000000 0.00000000 0.01548860 2.65570000
35 98 0.00001090 0.00001010 0.00000000 2.68770000
35 99 -0.01394720 0.00862130 0.00000000 2.69110000
35 100 0.01339250 0.02179900 0.00000000 2.71090000
35 101 0.00595810 -0.00369730 0.00000000 2.71560000
35 102 0.00000000 0.00000000 0.01277910 2.71830000
35 103 0.00000000 0.00000000 -0.05361900 2.73390000
35 104 0.00000000 0.00000000 0.00000560 2.77760000
35 105 0.01711360 -0.01059350 0.00000000 2.81840000
35 106 0.00016490 0.00026820 0.00000000 2.92060000
35 107 0.00004900 0.00007610 0.00000000 3.00210000
35 108 0.00000000 0.00000000 -0.00091540 3.02950000
35 109 0.00000000 0.00000000 -0.17149620 3.02980000
35 110 -0.04544680 -0.07367410 0.00000000 3.04270000
35 111 -0.05422710 -0.08772280 0.00000000 3.05250000
35 112 -0.06295680 -0.10208130 0.00000000 3.10030000
35 113 0.00000000 0.00000000 0.00000030 3.13550000
35 114 0.00000000 0.00000000 0.00000320 3.14810000
35 115 0.00000830 0.00001370 0.00000000 3.18930000
35 116 0.00000000 0.00000000 -0.00000460 3.25570000
35 117 -0.00004830 0.00002790 0.00000000 3.26400000
35 118 -0.02379480 0.01466140 0.00000000 3.28050000
35 119 0.00012390 -0.00007580 0.00000000 3.28620000
35 120 0.00000000 0.00000000 0.00000050 3.29280000
35 121 0.00021530 -0.00013030 0.00000000 3.33910000
35 122 0.00000000 0.00000000 -0.00005250 3.43390000
35 123 -0.31855320 0.19674530 0.00000000 3.45430000
35 124 0.00000000 0.00000000 -0.00031460 3.49380000
35 125 0.00000000 0.00000000 -0.06263880 3.49390000
35 126 0.00000000 0.00000000 0.05367370 3.60380000
35 127 0.00000000 0.00000000 -0.00320520 3.60490000
35 128 0.00000000 0.00000000 -0.00000000 3.68690000
35 129 -0.00008680 -0.00019290 0.00000000 3.71960000
35 130 0.01648760 0.02668360 0.00000000 3.73060000
35 131 0.00000000 0.00000000 0.00001970 3.77980000
35 132 0.00637520 -0.00387950 0.00000000 3.80180000
35 133 0.00000000 0.00000000 0.05139850 3.80730000
35 134 0.00000000 0.00000000 -0.00015700 3.97160000
35 135 0.00000000 0.00000000 -0.00000010 3.98870000
35 136 0.00000000 0.00000000 0.00000700 4.00460000
35 137 0.00023120 -0.00015180 0.00000000 4.05030000
35 138 -0.09722990 -0.15744730 0.00000000 4.07840000
35 139 0.00000000 0.00000000 -0.00006270 4.08080000
35 140 -0.33024820 -0.53485800 0.00000000 4.27430000
35 141 0.00000000 0.00000000 -0.00010170 4.27810000
35 142 0.00000000 0.00000000 -0.00000020 4.29970000
35 143 -0.00014190 -0.00021520 0.00000000 4.30200000
35 144 0.00000000 0.00000000 -0.00004430 4.31490000
35 145 0.00000000 0.00000000 -0.00010790 4.33050000
35 146 -0.00612730 0.00368390 0.00000000 4.33210000
35 147 0.00093470 -0.00062530 0.00000000 4.38820000
35 148 0.00000000 0.00000000 -0.00000070 4.39710000
35 149 0.08188660 0.13256580 0.00000000 4.44070000
35 150 0.00000000 0.00000000 -0.00000070 4.45450000
35 151 0.00000000 0.00000000 -0.00000010 4.46430000
35 152 0.00000000 0.00000000 0.01256930 4.49630000
35 153 0.00019830 -0.00013030 0.00000000 4.53880000
35 154 0.00000000 0.00000000 -0.00003880 4.57130000
35 155 0.02536320 -0.01573950 0.00000000 4.57160000
35 156 0.00000000 0.00000000 -0.00000130 4.60940000
35 157 0.00000000 0.00000000 0.00220570 4.65320000
35 158 0.00000000 0.00000000 -0.00000170 4.65900000
35 159 0.01983020 -0.01222900 0.00000000 4.67770000
35 160 0.00000000 0.00000000 -0.00019080 4.71430000
35 161 0.00000000 0.00000000 0.02027600 4.73220000
35 162 0.00000000 0.00000000 -0.00007140 4.75750000
35 163 0.00000000 0.00000000 0.04669230 4.77830000
35 164 0.02635400 0.04265880 0.00000000 4.80640000
35 165 0.00111030 0.00181390 0.00000000 4.83560000
35 166 0.00000000 0.00000000 0.00740160 4.84580000
35 167 0.00000000 0.00000000 0.00000170 4.84700000
35 168 0.00002740 -0.00001650 0.00000000 4.85500000
35 169 0.00000000 0.00000000 -0.00015900 4.90000000
35 170 0.00000000 0.00000000 -0.00000010 4.92140000
35 171 0.00000000 0.00000000 -0.00000070 4.93410000
35 172 0.00000000 0.00000000 0.00000050 4.93430000
35 173 0.00000000 0.00000000 -0.00004210 4.94760000
35 174 0.03336100 0.05404870 0.00000000 4.98680000
35 175 0.00000000 0.00000000 -0.02487590 5.07110000
35 176 0.00000000 0.00000000 0.00000050 5.09440000
35 177 0.02684080 -0.01657640 0.00000000 5.10990000
35 178 0.00000000 0.00000000 0.00011360 5.18340000
35 179 0.05096670 0.08251100 0.00000000 5.24040000
35 180 0.00013700 -0.00009200 0.00000000 5.27940000
35 181 0.00000000 0.00000000 -0.00005890 5.28700000
35 182 -0.00012840 -0.00020560 0.00000000 5.29740000
35 183 0.00000000 0.00000000 -0.02022110 5.33770000
35 184 0.00000000 0.00000000 -0.00000830 5.37990000
35 185 -0.36659950 -0.59331690 0.00000000 5.38970000
35 186 0.00000000 0.00000000 -0.00006490 5.43950000
35 187 -0.00247490 0.00158240 0.00000000 5.44780000
35 188 0.16737240 -0.10356410 0.00000000 5.46490000
35 189 0.00000000 0.00000000 -0.00001260 5.46760000
35 190 0.06862450 0.11122120 0.00000000 5.52100000
35 191 0.00000000 0.00000000 0.00007170 5.53620000
35 192 -0.00001450 -0.00005160 0.00000000 5.57470000
35 193 0.00000000 0.00000000 -0.00853630 5.60310000
35 194 0.00000000 0.00000000 -0.00000790 5.61990000
35 195 -0.00043990 -0.00073510 0.00000000 5.62210000
35 196 0.00000000 0.00000000 0.00009890 5.63000000
35 197 0.00000000 0.00000000 -0.00000030 5.63940000
35 198 -0.00010920 0.00007080 0.00000000 5.64410000
35 199 0.00016420 0.00025010 0.00000000 5.65480000
35 200 0.00000000 0.00000000 0.00012490 5.69370000
36 36 0.00000000 0.00000000 0.00000000 0.00000000
36 37 0.00002460 -0.00001720 0.00000000 0.05400000
36 38 0.00000000 0.00000000 -1.07211890 0.05860000
36 39 0.01302420 -0.00804660 0.00000000 0.12460000
36 40 0.00000000 0.00000000 -0.00040540 0.12760000
36 41 0.00000000 0.00000000 0.00018710 0.25680000
36 42 0.00018770 -0.00011970 0.00000000 0.28520000
36 43 0.00000000 0.00000000 -0.00003040 0.37040000
36 44 0.00000000 0.00000000 -0.00086440 0.47090000
36 45 0.00711460 0.01151680 0.00000000 0.47920000
36 46 -0.00003070 0.00002250 0.00000000 0.50680000
36 47 0.00010250 0.00016770 0.00000000 0.50690000
36 48 0.00010570 -0.00006550 0.00000000 0.56090000
36 49 0.04520220 -0.02793130 0.00000000 0.59590000
36 50 0.00000000 0.00000000 -0.00000040 0.65420000
36 51 0.00000000 0.00000000 -0.00000320 0.65560000
36 52 0.00000000 0.00000000 0.00000560 0.68450000
36 53 0.36875950 -0.22781980 0.00000000 0.72040000
36 54 0.00000000 0.00000000 -0.72843510 0.73220000
36 55 0.00000000 0.00000000 0.46813800 0.80380000
36 56 0.00000000 0.00000000 0.00000080 0.85090000
36 57 -0.04400660 -0.07140730 0.00000000 0.85880000
36 58 0.00000000 0.00000000 -0.36683710 0.93970000
36 59 0.01982630 -0.01223620 0.00000000 1.02310000
36 60 0.00000000 0.00000000 -0.63760420 1.02430000
36 61 -0.00008230 -0.00013060 0.00000000 1.06580000
36 62 -0.41045900 -0.66399080 0.00000000 1.15070000
36 63 0.00000000 0.00000000 -0.01648510 1.23970000
36 64 0.00000000 0.00000000 -0.00000190 1.29140000
36 65 0.00000870 -0.00000550 0.00000000 1.31080000
36 66 0.04514400 -0.02790480 0.00000000 1.34660000
36 67 0.00000000 0.00000000 0.00153760 1.39370000
36 68 0.00036920 -0.00022770 0.00000000 1.39660000
36 69 0.00006040 -0.00003680 0.00000000 1.48800000
36 70 0.00000000 0.00000000 -0.00000270 1.54460000
36 71 0.00000000 0.00000000 -0.00001240 1.59530000
36 72 0.00000000 0.00000000 -0.00074480 1.62060000
36 73 -0.00404690 -0.00666060 0.00000000 1.64850000
36 74 -0.00267850 -0.00452200 0.00000000 1.68410000
36 75 0.00000000 0.00000000 -0.00000150 1.72140000
36 76 0.00000000 0.00000000 -0.02400970 1.72720000
36 77 0.00000000 0.00000000 -0.00008600 1.72820000
36 78 0.39560460 -0.24437410 0.00000000 1.83570000
36 79 0.00005940 -0.00004910 0.00000000 1.83740000
36 80 0.32908970 -0.20330050 0.00000000 1.90160000
36 81 -0.00456060 0.00281390 0.00000000 1.98290000
36 82 0.00000000 0.00000000 -0.00000510 2.04970000
36 83 -0.00002140 0.00001340 0.00000000 2.10150000
36 84 -0.00227160 -0.00367570 0.00000000 2.11950000
36 85 0.00000000 0.00000000 0.00111280 2.12000000
36 86 -0.08149580 -0.13190030 0.00000000 2.12090000
36 87 0.00000000 0.00000000 0.00000380 2.12120000
36 88 0.00000000 0.00000000 0.12086350 2.13120000
36 89 0.00000000 0.00000000 0.00000020 2.16010000
36 90 -0.00003600 -0.00005800 0.00000000 2.24410000
